match_id,team,FG,FGA,FGp,3P,3PA,3Pp,FT,FTA,FTp,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
580,HOU,36,87,0.414,15,42,0.357,18,22,0.818,7,25,32,23,7,4,15,23,105
580,MIN,44,81,0.543,8,23,0.348,23,25,0.920,9,40,49,31,8,9,17,19,119
581,MEM,38,92,0.413,7,24,0.292,12,21,0.571,13,26,39,18,11,5,10,26,95
581,OKC,36,81,0.444,8,26,0.308,23,29,0.793,11,42,53,21,5,4,16,18,103
582,NYK,42,86,0.488,4,22,0.182,9,10,0.900,8,32,40,20,7,8,13,22,97
582,PHI,37,95,0.389,7,28,0.250,17,21,0.810,18,29,47,27,7,1,14,12,98
583,CLE,28,82,0.341,9,30,0.300,21,28,0.750,13,35,48,14,5,4,15,20,86
583,POR,40,93,0.430,10,30,0.333,12,16,0.750,13,38,51,29,6,9,9,17,102
584,BRK,40,97,0.412,9,42,0.214,6,11,0.545,7,43,50,22,10,6,16,20,95
584,NOP,38,90,0.422,11,32,0.344,17,25,0.680,9,41,50,16,12,4,16,16,104
585,DEN,52,90,0.578,15,32,0.469,21,23,0.913,12,35,47,37,10,5,15,16,140
585,IND,44,94,0.468,12,29,0.414,12,13,0.923,12,22,34,26,9,4,16,15,112
586,DET,43,88,0.489,6,28,0.214,15,20,0.750,9,31,40,20,10,4,19,19,107
586,GSW,50,89,0.562,15,29,0.517,12,18,0.667,6,31,37,39,14,4,18,14,127
587,CHI,35,89,0.393,3,18,0.167,16,21,0.762,14,29,43,20,5,4,12,12,89
587,NYK,44,92,0.478,7,23,0.304,9,11,0.818,17,31,48,21,3,7,12,17,104
588,DAL,43,89,0.483,15,34,0.441,12,17,0.706,8,24,32,29,11,7,9,20,113
588,PHO,38,78,0.487,10,18,0.556,22,27,0.815,13,34,47,15,2,4,19,23,108
589,LAL,35,85,0.412,6,20,0.300,18,25,0.720,9,20,29,23,6,3,9,25,94
589,SAS,49,81,0.605,10,21,0.476,26,29,0.897,7,39,46,32,5,5,12,20,134
590,ATL,36,84,0.429,11,30,0.367,18,21,0.857,12,31,43,22,5,5,12,17,101
590,BOS,36,83,0.434,17,44,0.386,14,19,0.737,9,34,43,22,7,3,12,16,103
591,HOU,33,82,0.402,10,41,0.244,29,36,0.806,10,21,31,19,9,2,12,20,105
591,MEM,41,76,0.539,10,27,0.370,18,27,0.667,8,37,45,25,8,3,22,29,110
592,MIA,41,83,0.494,12,32,0.375,14,18,0.778,4,23,27,33,6,8,8,21,108
592,MIL,40,80,0.500,9,15,0.600,27,31,0.871,13,33,46,28,8,6,11,18,116
593,MIN,39,86,0.453,5,18,0.278,13,14,0.929,9,33,42,21,11,6,15,22,96
593,OKC,33,85,0.388,3,20,0.150,17,21,0.810,16,31,47,19,10,2,18,21,86
594,CHO,28,85,0.329,6,23,0.261,31,32,0.969,16,25,41,11,12,2,19,19,93
594,PHI,36,76,0.474,14,38,0.368,16,20,0.800,10,28,38,26,12,9,20,27,102
595,ORL,41,83,0.494,10,18,0.556,23,26,0.885,9,36,45,21,5,5,15,19,115
595,POR,39,97,0.402,10,34,0.294,21,25,0.840,12,31,43,19,6,9,9,20,109
596,CLE,44,87,0.506,15,37,0.405,17,22,0.773,10,29,39,27,11,3,12,20,120
596,SAC,42,80,0.525,9,25,0.360,15,19,0.789,11,31,42,23,7,5,21,22,108
597,BRK,40,86,0.465,17,36,0.472,16,20,0.800,4,31,35,26,5,1,11,16,113
597,TOR,52,97,0.536,11,28,0.393,17,21,0.810,13,36,49,21,7,9,8,17,132
598,DET,30,76,0.395,6,17,0.353,11,16,0.688,3,32,35,15,5,4,13,16,77
598,UTA,43,80,0.538,16,31,0.516,8,13,0.615,7,40,47,22,10,6,12,14,110
599,CHI,43,101,0.426,8,20,0.400,13,23,0.565,21,42,63,22,10,6,10,20,107
599,NOP,39,84,0.464,7,23,0.304,14,21,0.667,6,36,42,27,3,6,11,19,99
600,LAC,48,92,0.522,10,28,0.357,7,8,0.875,7,35,42,28,6,6,7,24,113
600,LAL,36,80,0.450,10,21,0.476,15,27,0.556,6,34,40,21,3,2,14,20,97
601,PHO,39,85,0.459,8,21,0.381,22,24,0.917,15,30,45,18,10,0,15,30,108
601,SAS,36,71,0.507,9,20,0.450,24,34,0.706,6,27,33,15,8,1,16,18,105
602,ORL,38,82,0.463,12,34,0.353,19,27,0.704,7,33,40,23,10,2,14,28,107
602,UTA,41,83,0.494,7,26,0.269,25,36,0.694,9,35,44,28,6,2,13,20,114
603,PHI,36,87,0.414,10,31,0.323,11,21,0.524,15,34,49,20,6,2,16,19,93
603,WAS,44,91,0.484,8,17,0.471,13,18,0.722,12,38,50,18,9,2,11,18,109
604,ATL,42,80,0.525,13,26,0.500,14,18,0.778,14,23,37,29,9,4,19,20,111
604,MIL,39,79,0.494,6,19,0.316,14,18,0.778,13,23,36,25,11,4,16,25,98
605,BRK,41,93,0.441,15,44,0.341,15,19,0.789,9,29,38,29,9,5,16,25,112
605,HOU,46,92,0.500,21,44,0.477,24,32,0.750,13,39,52,30,9,3,13,21,137
606,DAL,36,77,0.468,12,29,0.414,14,19,0.737,6,35,41,21,8,8,11,18,98
606,MIN,35,80,0.438,5,21,0.238,12,18,0.667,10,34,44,20,7,1,12,16,87
607,DET,41,95,0.432,9,25,0.360,11,16,0.688,10,36,46,24,6,6,7,22,102
607,LAL,36,83,0.434,6,26,0.231,19,24,0.792,9,41,50,19,2,4,14,18,97
608,CHI,40,78,0.513,4,17,0.235,24,35,0.686,6,41,47,18,8,5,12,14,108
608,MEM,40,95,0.421,11,32,0.344,13,13,1.000,13,37,50,24,6,3,10,22,104
609,OKC,40,90,0.444,9,28,0.321,33,41,0.805,17,27,44,20,14,4,19,28,122
609,SAC,37,81,0.457,9,25,0.360,35,40,0.875,14,30,44,24,13,6,22,29,118
610,NYK,35,84,0.417,12,29,0.414,19,27,0.704,11,30,41,21,7,7,14,16,101
610,TOR,44,89,0.494,8,22,0.364,20,23,0.870,10,32,42,21,9,4,10,20,116
611,BOS,42,84,0.500,15,39,0.385,9,10,0.900,8,36,44,29,6,3,12,11,108
611,CHO,38,86,0.442,8,25,0.320,14,17,0.824,10,32,42,25,4,4,11,15,98
612,DEN,52,89,0.584,9,27,0.333,12,15,0.800,9,30,39,33,11,3,14,17,125
612,ORL,45,88,0.511,8,25,0.320,14,18,0.778,7,27,34,28,6,1,14,10,112
613,CLE,31,88,0.352,9,34,0.265,20,27,0.741,7,28,35,11,7,4,15,21,91
613,GSW,46,91,0.505,15,34,0.441,19,24,0.792,11,47,58,37,10,11,16,22,126
614,IND,41,81,0.506,5,19,0.263,11,16,0.688,5,40,45,26,11,6,16,18,98
614,NOP,36,83,0.434,10,25,0.400,13,18,0.722,8,30,38,18,7,6,14,17,95
615,LAC,45,82,0.549,12,28,0.429,18,22,0.818,10,37,47,27,9,5,15,15,120
615,OKC,36,85,0.424,10,30,0.333,16,19,0.842,9,27,36,18,10,4,15,15,98
616,MIL,42,89,0.472,5,14,0.357,15,22,0.682,10,28,38,23,8,5,12,23,104
616,PHI,35,78,0.449,14,37,0.378,29,36,0.806,13,38,51,25,8,9,18,23,113
617,ATL,40,87,0.460,12,32,0.375,16,23,0.696,8,28,36,26,11,3,10,15,108
617,NYK,42,85,0.494,8,26,0.308,15,23,0.652,15,38,53,21,8,3,18,22,107
618,PHO,40,81,0.494,5,22,0.227,16,17,0.941,6,33,39,13,4,5,9,21,101
618,UTA,41,89,0.461,8,23,0.348,16,24,0.667,14,32,46,22,4,6,8,16,106
619,POR,37,88,0.420,8,26,0.308,19,25,0.760,14,31,45,22,6,5,15,20,101
619,WAS,42,86,0.488,13,23,0.565,23,25,0.920,12,39,51,26,10,5,12,18,120
620,BRK,40,89,0.449,7,26,0.269,22,24,0.917,11,30,41,20,7,6,13,19,109
620,TOR,48,92,0.522,10,19,0.526,13,16,0.812,10,34,44,18,8,6,9,19,119
621,CHI,37,82,0.451,6,14,0.429,18,22,0.818,11,32,43,23,6,3,13,22,98
621,DAL,37,78,0.474,11,28,0.393,14,18,0.778,6,30,36,27,5,2,12,21,99
622,DEN,50,88,0.568,11,26,0.423,16,26,0.615,13,32,45,29,5,9,17,17,127
622,LAL,47,108,0.435,11,30,0.367,16,18,0.889,20,23,43,28,11,5,12,21,121
623,HOU,36,90,0.400,9,39,0.231,22,28,0.786,11,38,49,21,8,3,17,16,103
623,MIA,42,90,0.467,9,29,0.310,16,24,0.667,11,41,52,21,11,1,15,24,109
624,MIN,36,73,0.493,6,13,0.462,36,41,0.878,6,33,39,26,5,6,18,22,114
624,SAS,43,84,0.512,8,18,0.444,28,35,0.800,6,28,34,27,9,3,7,29,122
625,BOS,35,91,0.385,9,33,0.273,27,29,0.931,9,24,33,25,8,8,3,15,106
625,NYK,46,91,0.505,10,25,0.400,15,18,0.833,18,39,57,27,2,8,14,24,117
626,CHO,41,87,0.471,11,26,0.423,14,17,0.824,8,43,51,28,11,7,12,13,107
626,POR,33,94,0.351,8,31,0.258,11,11,1.000,15,35,50,18,10,12,15,11,85
627,ATL,30,78,0.385,6,25,0.240,29,37,0.784,8,24,32,22,1,4,12,21,95
627,DET,45,91,0.495,10,25,0.400,18,28,0.643,18,42,60,27,6,0,12,29,118
628,GSW,46,85,0.541,10,21,0.476,19,27,0.704,11,35,46,35,11,8,18,16,121
628,OKC,38,90,0.422,8,28,0.286,16,19,0.842,13,23,36,23,11,6,18,22,100
629,HOU,43,95,0.453,14,44,0.318,11,15,0.733,13,33,46,25,9,12,10,17,111
629,MIL,37,93,0.398,7,28,0.250,11,14,0.786,15,35,50,26,8,8,18,14,92
630,NOP,46,93,0.495,15,36,0.417,11,15,0.733,6,39,45,28,11,5,8,13,118
630,ORL,39,88,0.443,11,32,0.344,9,11,0.818,4,43,47,18,6,5,18,14,98
631,PHI,31,69,0.449,8,24,0.333,24,32,0.750,5,41,46,20,5,7,22,21,94
631,TOR,34,86,0.395,6,24,0.250,15,23,0.652,12,31,43,17,10,2,9,24,89
632,IND,39,75,0.520,7,21,0.333,21,25,0.840,8,24,32,22,11,3,14,21,106
632,SAC,35,72,0.486,9,21,0.429,21,27,0.778,10,26,36,28,9,5,21,22,100
633,MEM,33,83,0.398,8,25,0.320,27,34,0.794,17,28,45,20,8,1,12,20,101
633,WAS,36,80,0.450,8,29,0.276,24,26,0.923,12,33,45,27,7,3,11,25,104
634,CLE,43,85,0.506,19,42,0.452,13,19,0.684,4,32,36,29,7,6,12,24,118
634,PHO,37,85,0.435,4,19,0.211,25,31,0.806,15,31,46,23,10,4,14,22,103
635,LAC,42,87,0.483,4,22,0.182,13,24,0.542,14,27,41,24,9,6,11,21,101
635,MIN,40,84,0.476,5,16,0.312,19,25,0.760,13,30,43,25,3,2,13,21,104
636,DAL,37,82,0.451,14,36,0.389,7,11,0.636,5,28,33,17,4,3,9,20,95
636,MIA,35,73,0.479,9,20,0.450,20,29,0.690,6,34,40,16,4,1,13,15,99
637,NYK,42,90,0.467,7,24,0.292,19,22,0.864,14,27,41,20,7,4,10,14,110
637,WAS,44,88,0.500,13,32,0.406,12,14,0.857,10,30,40,29,7,5,15,19,113
638,DEN,37,91,0.407,10,31,0.323,20,26,0.769,11,32,43,27,5,7,15,19,104
638,SAS,44,86,0.512,9,22,0.409,21,25,0.840,6,37,43,28,12,5,7,19,118
639,ATL,39,82,0.476,9,22,0.409,15,19,0.789,10,30,40,23,16,3,19,19,102
639,CHI,34,81,0.420,7,28,0.250,18,19,0.947,12,29,41,18,12,5,24,17,93
640,CHO,40,80,0.500,12,25,0.480,21,25,0.840,11,40,51,24,9,4,14,13,113
640,TOR,29,86,0.337,7,30,0.233,13,14,0.929,8,25,33,10,7,5,12,20,78
641,DAL,39,87,0.448,8,23,0.348,21,28,0.750,9,34,43,21,4,2,12,26,107
641,UTA,38,83,0.458,8,23,0.348,28,39,0.718,15,38,53,17,8,5,14,26,112
642,GSW,47,89,0.528,15,38,0.395,16,21,0.762,8,33,41,30,8,7,14,18,125
642,HOU,43,96,0.448,7,35,0.200,15,18,0.833,13,28,41,26,8,3,14,17,108
643,IND,34,80,0.425,9,23,0.391,18,25,0.720,8,29,37,24,17,6,20,12,95
643,LAL,41,87,0.471,14,33,0.424,12,15,0.800,16,35,51,27,15,3,23,20,108
644,MEM,38,83,0.458,11,28,0.393,20,25,0.800,15,43,58,21,6,4,15,24,107
644,SAC,31,76,0.408,6,29,0.207,23,32,0.719,5,30,35,18,9,6,10,21,91
645,BRK,48,83,0.578,15,30,0.500,32,35,0.914,9,43,52,24,5,6,16,20,143
645,NOP,43,105,0.410,11,34,0.324,17,23,0.739,18,29,47,21,8,8,9,24,114
646,MIL,34,83,0.410,10,25,0.400,18,26,0.692,10,30,40,21,6,3,12,25,96
646,ORL,40,87,0.460,8,28,0.286,24,31,0.774,14,39,53,25,9,6,9,24,112
647,PHI,36,92,0.391,12,29,0.414,9,16,0.562,13,40,53,25,6,8,19,21,93
647,POR,33,89,0.371,6,19,0.316,20,28,0.714,12,34,46,16,8,6,13,20,92
648,ATL,45,91,0.495,7,20,0.350,13,23,0.565,11,36,47,24,8,5,13,18,110
648,PHI,33,78,0.423,12,29,0.414,15,18,0.833,7,32,39,27,8,6,22,19,93
649,BOS,42,92,0.457,13,35,0.371,26,31,0.839,14,33,47,26,6,2,21,29,123
649,POR,43,92,0.467,10,25,0.400,31,36,0.861,9,28,37,26,12,4,14,26,127
650,CHI,34,83,0.410,6,17,0.353,28,33,0.848,14,34,48,22,7,7,11,18,102
650,SAC,37,84,0.440,9,26,0.346,16,21,0.762,9,31,40,20,7,5,9,23,99
651,BRK,38,88,0.432,17,41,0.415,12,15,0.800,4,36,40,30,9,3,12,17,105
651,CHO,39,82,0.476,14,30,0.467,20,22,0.909,6,40,46,26,7,4,13,18,112
652,CLE,45,91,0.495,13,34,0.382,12,22,0.545,11,36,47,25,7,1,18,16,115
652,SAS,48,96,0.500,10,26,0.385,12,14,0.857,10,36,46,32,6,6,13,22,118
653,DEN,46,87,0.529,10,24,0.417,21,26,0.808,10,35,45,30,4,0,10,16,123
653,LAC,40,96,0.417,10,32,0.312,8,8,1.000,10,25,35,23,5,2,7,23,98
654,DET,43,87,0.494,11,28,0.393,16,22,0.727,13,36,49,25,9,4,20,27,113
654,WAS,39,91,0.429,8,26,0.308,26,33,0.788,13,34,47,23,12,3,11,22,112
655,HOU,41,80,0.512,16,42,0.381,21,25,0.840,6,40,46,27,11,6,12,25,119
655,MEM,33,89,0.371,9,34,0.265,20,28,0.714,14,27,41,19,10,4,12,17,95
656,MIA,41,77,0.532,13,30,0.433,14,22,0.636,5,34,39,18,8,3,11,24,109
656,MIL,33,79,0.418,6,18,0.333,25,32,0.781,12,29,41,17,6,2,11,18,97
657,NYK,40,89,0.449,11,21,0.524,14,16,0.875,15,31,46,20,6,3,12,20,105
657,PHO,37,85,0.435,9,24,0.375,24,27,0.889,14,30,44,15,9,4,13,18,107
658,IND,39,77,0.506,10,20,0.500,12,17,0.706,4,32,36,17,10,3,16,23,100
658,UTA,39,84,0.464,6,24,0.250,25,32,0.781,10,32,42,24,11,3,14,15,109
659,DAL,43,87,0.494,17,39,0.436,19,19,1.000,13,36,49,27,9,4,10,15,122
659,LAL,28,73,0.384,3,21,0.143,14,17,0.824,5,27,32,11,3,4,17,20,73
660,DEN,42,82,0.512,7,24,0.292,17,21,0.810,12,29,41,26,6,7,17,19,108
660,MIN,45,85,0.529,6,15,0.400,15,21,0.714,8,28,36,29,11,8,14,24,111
661,GSW,42,89,0.472,19,42,0.452,15,19,0.789,13,39,52,27,8,4,18,15,118
661,ORL,42,96,0.438,7,28,0.250,7,16,0.438,12,29,41,25,9,7,12,21,98
662,PHO,40,79,0.506,9,22,0.409,26,28,0.929,7,38,45,20,6,1,15,28,115
662,TOR,33,83,0.398,7,27,0.259,30,35,0.857,7,28,35,19,9,8,9,20,103
663,ATL,37,88,0.420,9,29,0.310,22,26,0.846,8,32,40,28,8,2,8,17,105
663,LAC,42,84,0.500,14,24,0.583,17,22,0.773,10,36,46,23,4,8,11,19,115
664,BRK,32,81,0.395,5,25,0.200,17,18,0.944,5,33,38,14,2,5,16,18,86
664,SAS,45,95,0.474,9,22,0.409,13,16,0.812,13,37,50,22,7,5,8,17,112
665,CHO,35,90,0.389,8,32,0.250,21,25,0.840,12,31,43,24,7,5,8,19,99
665,WAS,43,80,0.538,10,25,0.400,13,17,0.765,5,42,47,22,5,3,14,23,109
666,DET,41,82,0.500,10,28,0.357,12,17,0.706,6,32,38,27,8,1,15,21,104
666,SAC,40,82,0.488,9,21,0.429,20,26,0.769,10,33,43,25,10,3,14,15,109
667,IND,38,86,0.442,7,26,0.269,20,25,0.800,7,30,37,18,7,4,11,20,103
667,NYK,35,76,0.461,8,22,0.364,31,35,0.886,6,37,43,19,8,7,14,21,109
668,GSW,41,88,0.466,8,30,0.267,12,20,0.600,7,36,43,27,9,4,14,20,102
668,MIA,38,86,0.442,13,30,0.433,16,27,0.593,11,34,45,20,9,4,13,19,105
669,HOU,39,77,0.506,14,35,0.400,22,28,0.786,5,23,28,26,11,4,21,22,114
669,MIL,47,80,0.588,11,23,0.478,22,27,0.815,7,30,37,31,17,6,19,20,127
670,CLE,43,93,0.462,15,37,0.405,21,25,0.840,11,34,45,24,6,3,11,20,122
670,NOP,43,87,0.494,16,39,0.410,22,30,0.733,7,35,42,26,8,11,8,22,124
671,OKC,36,83,0.434,6,20,0.300,19,25,0.760,8,37,45,17,6,6,10,23,97
671,UTA,36,84,0.429,5,21,0.238,18,26,0.692,8,34,42,16,10,7,10,18,95
672,DEN,35,76,0.461,10,26,0.385,23,31,0.742,7,36,43,28,7,6,14,15,103
672,UTA,35,85,0.412,7,22,0.318,16,21,0.762,8,32,40,19,6,3,11,21,93
673,CHI,35,77,0.455,7,22,0.318,23,30,0.767,6,38,44,12,13,6,13,19,100
673,ORL,35,85,0.412,7,22,0.318,15,20,0.750,12,36,48,18,7,2,19,18,92
674,LAC,33,71,0.465,18,34,0.529,26,41,0.634,11,35,46,17,4,1,17,22,110
674,PHI,45,90,0.500,10,29,0.345,21,22,0.955,6,32,38,35,8,7,5,27,121
675,MIN,44,84,0.524,6,17,0.353,18,24,0.750,10,32,42,24,8,4,15,21,112
675,PHO,38,86,0.442,7,19,0.368,28,32,0.875,13,31,44,20,7,4,15,23,111
676,SAS,38,85,0.447,7,24,0.292,25,33,0.758,6,30,36,20,7,6,12,18,108
676,TOR,38,84,0.452,6,25,0.240,24,28,0.857,10,35,45,10,9,8,13,25,106
677,BOS,38,84,0.452,10,33,0.303,22,24,0.917,8,24,32,24,10,3,13,20,108
677,WAS,48,84,0.571,9,20,0.450,18,21,0.857,8,35,43,21,7,4,15,18,123
678,BOS,47,91,0.516,11,32,0.344,15,16,0.938,12,36,48,33,10,3,18,27,120
678,HOU,36,77,0.468,10,31,0.323,27,38,0.711,6,24,30,28,8,5,17,18,109
679,BRK,35,80,0.438,13,35,0.371,23,26,0.885,4,29,33,20,3,4,15,25,106
679,MIA,40,83,0.482,11,23,0.478,18,25,0.720,6,34,40,23,7,6,10,25,109
680,ATL,43,83,0.518,17,30,0.567,16,19,0.842,6,33,39,29,5,5,13,20,119
680,CHI,43,94,0.457,8,27,0.296,20,26,0.769,12,29,41,18,6,5,6,16,114
681,CHO,38,92,0.413,7,23,0.304,20,21,0.952,12,31,43,26,6,6,14,18,103
681,GSW,39,82,0.476,11,28,0.393,24,27,0.889,5,36,41,23,7,14,12,19,113
682,CLE,40,82,0.488,15,38,0.395,17,34,0.500,13,34,47,29,9,6,18,21,112
682,SAC,43,95,0.453,11,31,0.355,19,22,0.864,11,36,47,29,13,3,11,28,116
683,DAL,39,83,0.470,6,26,0.231,19,24,0.792,7,29,36,19,10,7,7,12,103
683,NYK,39,92,0.424,7,23,0.304,10,12,0.833,18,37,55,17,4,2,18,21,95
684,MEM,36,78,0.462,10,22,0.455,19,25,0.760,9,36,45,18,3,7,9,17,101
684,TOR,39,92,0.424,10,34,0.294,11,19,0.579,13,32,45,16,6,4,8,22,99
685,MIL,42,91,0.462,7,28,0.250,18,23,0.783,15,22,37,26,11,4,19,22,109
685,PHI,40,75,0.533,12,26,0.462,22,25,0.880,9,34,43,32,9,4,21,21,114
686,NOP,41,96,0.427,11,27,0.407,12,19,0.632,9,37,46,23,7,9,12,23,105
686,OKC,42,91,0.462,10,27,0.370,20,28,0.714,12,43,55,24,6,11,16,18,114
687,LAL,37,94,0.394,11,30,0.367,13,14,0.929,14,37,51,16,5,9,13,17,98
687,POR,43,90,0.478,4,15,0.267,15,20,0.750,9,40,49,17,5,4,11,12,105
688,DEN,44,86,0.512,9,23,0.391,30,35,0.857,19,27,46,29,5,6,12,15,127
688,PHO,48,89,0.539,10,24,0.417,14,17,0.824,8,20,28,21,8,2,11,26,120
689,IND,42,81,0.519,10,18,0.556,15,17,0.882,6,38,44,21,7,4,18,22,109
689,MIN,36,81,0.444,10,27,0.370,21,27,0.778,6,28,34,27,13,5,11,20,103
690,DAL,38,84,0.452,11,26,0.423,11,13,0.846,8,28,36,17,10,2,12,26,98
690,OKC,37,72,0.514,9,22,0.409,26,36,0.722,7,36,43,13,7,2,16,17,109
691,LAL,36,84,0.429,4,14,0.286,12,13,0.923,10,38,48,13,5,2,12,24,88
691,UTA,33,81,0.407,6,26,0.231,24,28,0.857,10,34,44,13,7,6,8,10,96
692,ATL,30,83,0.361,9,31,0.290,17,25,0.680,8,33,41,18,9,8,19,16,86
692,WAS,43,89,0.483,13,31,0.419,13,19,0.684,13,39,52,26,12,10,18,24,112
693,BOS,50,89,0.562,16,34,0.471,12,15,0.800,7,40,47,39,8,5,10,17,128
693,ORL,38,87,0.437,9,25,0.360,13,18,0.722,7,31,38,29,7,2,11,15,98
694,CHI,33,78,0.423,3,13,0.231,19,25,0.760,9,34,43,19,7,9,21,12,88
694,MIA,41,89,0.461,9,24,0.375,9,11,0.818,7,33,40,25,14,2,10,17,100
695,BRK,43,87,0.494,16,33,0.485,14,16,0.875,4,33,37,23,9,2,10,15,116
695,CLE,49,92,0.533,13,36,0.361,13,20,0.650,9,38,47,26,4,5,14,14,124
696,IND,38,78,0.487,10,28,0.357,29,33,0.879,7,22,29,19,14,4,10,24,115
696,SAC,35,70,0.500,13,25,0.520,28,36,0.778,10,33,43,22,7,1,19,30,111
697,NOP,48,93,0.516,13,30,0.433,10,14,0.714,14,39,53,29,8,6,14,20,119
697,SAS,33,85,0.388,12,28,0.429,25,29,0.862,12,32,44,20,10,4,12,13,103
698,CHO,40,90,0.444,13,37,0.351,14,15,0.933,9,38,47,18,5,4,13,16,107
698,NYK,46,96,0.479,9,27,0.333,9,13,0.692,11,37,48,22,8,9,10,18,110
699,HOU,42,81,0.519,12,31,0.387,27,28,0.964,6,35,41,25,10,4,23,29,123
699,PHI,42,78,0.538,10,25,0.400,24,32,0.750,3,26,29,29,14,6,22,25,118
700,MEM,37,77,0.481,9,26,0.346,26,33,0.788,10,32,42,24,6,5,11,19,109
700,POR,38,81,0.469,16,35,0.457,20,21,0.952,8,25,33,24,2,3,12,26,112
701,MIL,31,80,0.388,7,23,0.304,17,24,0.708,12,31,43,19,6,7,19,22,86
701,TOR,37,84,0.440,10,25,0.400,18,23,0.783,12,35,47,20,9,10,14,19,102
